date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_market_cap,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_market_cap
12/9/2017,45418,4134,9902,4306,4231,1372,625,391,175,104,468,96,204,23,0.006431325,1.4688,20776,14145,16523.3,16783,13674.9,15178.2,13911300096,2.76E+11,457.34,504.15,456.25,473.5,2003849984,44005625856
12/10/2017,47763,4089,10728,4639,4308,1426,623,412,160,81,421,98,212,31,0.008933382,1.5398,21918,14234,15168.4,15850.6,13226.6,15455.4,13433299968,2.54E+11,472.79,472.79,429.51,441.72,1404179968,45501435904
12/11/2017,52496,4663,12215,5406,4876,1675,672,451,174,85,490,103,224,28,0.00798024,1.4746,22735,15418,15427.4,17513.9,15404.8,16936.8,12153900032,2.58E+11,440.36,516.97,439.1,515.14,1771440000,42389250048
12/12/2017,58867,5374,13552,5860,5274,1730,767,524,205,81,593,116,229,32,0.007856162,1.4051,23721,16882,16919.8,17781.8,16571.6,17415.4,14603799552,2.83E+11,522.29,657.32,504.49,651.43,5179829760,50286358528
12/13/2017,58740,5051,13955,6439,4968,1630,730,500,160,77,571,107,225,25,0.008529883,1.3836,24628,17800,17500,17653.1,16039.7,16408.2,12976900096,2.93E+11,644.91,747.99,597.8,702.77,4524539904,62105632768
12/14/2017,52020,4819,12519,5711,4967,1670,681,434,194,85,531,110,219,40,0.008834497,1.4615,23350,15977,16384.6,17085.8,16185.9,16564,13777399808,2.74E+11,700.59,753.12,664.99,695.82,3821580032,67482947584
12/15/2017,46308,4242,10771,4888,4501,1560,595,411,150,73,447,86,196,31,0.008200936,1.4676,21044,14339,16601.3,18154.1,16601.3,17706.9,14309999616,2.78E+11,696.38,697.13,621.06,684.45,2758710016,67090915328
12/16/2017,41043,3706,9312,4148,3862,1274,542,359,135,63,418,99,179,15,0.006505929,1.4898,19414,13031,17760.3,19716.7,17515.3,19497.4,12740599808,2.97E+11,686.19,718.39,680.79,696.21,2165690112,66124197888
12/17/2017,42723,3591,10070,4714,3816,1319,592,410,134,69,432,94,176,27,0.006693138,1.4565,19844,13624,19475.8,20089,18974.1,19140.8,13314599936,3.26E+11,696.24,735.83,696.24,719.97,2147389952,67106369536
12/18/2017,48761,4519,11408,5167,4207,1347,647,451,155,75,524,108,191,21,0.009835128,1.4319,21480,15001,19106.4,19371,18355.9,19114.2,14839499776,3.20E+11,721.73,803.93,689.23,794.65,3249230080,69578416128
12/19/2017,61021,5345,13878,6151,5480,1800,799,538,189,91,578,134,266,42,0.007795436,1.4821,26343,17774,19118.3,19177.8,17275.4,17776.7,16894499840,3.20E+11,793.9,881.94,785.34,826.82,4096549888,76552151040
12/20/2017,94290,8256,17951,7306,10365,3434,972,603,404,189,788,159,556,90,0.012734182,1.8357,40754,22201,17760.3,17934.7,16077.7,16624.6,22149699584,2.98E+11,827.52,845.06,756,819.09,3969939968,79810617344
12/21/2017,68396,5866,14846,6582,7299,2658,800,521,274,125,572,126,342,61,0.009371296,1.6629,30139,18124,16642.4,17567.7,15342.7,15802.9,16516599808,2.79E+11,820.24,880.54,792.69,821.06,3569060096,79125323776
12/22/2017,94851,7628,18917,7647,10096,3325,814,522,311,151,784,173,498,78,0.007700783,1.6069,40300,25080,15898,15943.4,11833,13831.8,22197999616,2.66E+11,822.64,827.68,543.76,674.86,4977710080,79374360576
12/23/2017,51025,4119,11622,5137,4882,1655,615,415,196,88,545,119,195,20,0.006266028,1.5075,23597,15653,13948.7,15603.2,13828.8,14699.2,13086000128,2.34E+11,681.32,763.9,679.73,719.39,2480339968,65752117248
12/24/2017,45470,3331,10457,4652,4273,1490,532,371,155,71,458,112,168,20,0.005585251,1.5179,21406,14102,14608.2,14626,12747.7,13925.8,11572299776,2.45E+11,721.77,721.77,614.92,694.15,2300549888,69671215104
12/25/2017,43717,2990,11664,5526,3551,1184,485,337,107,51,478,117,95,13,0.009122933,1.4496,20823,14365,13995.9,14593,13448.9,14026.6,10664699904,2.35E+11,698.87,782.52,698.87,765.83,2491760128,67475095552
12/26/2017,45083,3565,10838,5044,4143,1436,561,404,127,54,390,78,142,21,0.007978294,1.514,21286,14059,14036.6,16461.2,14028.9,16099.8,13454300160,2.35E+11,763.37,786.79,760.93,773.84,2201159936,73717784576
12/27/2017,46904,4070,11433,5286,4262,1436,625,438,122,66,465,98,161,24,0.005788312,1.4859,21761,14645,16163.5,16930.9,15114.3,15838.5,12487600128,2.71E+11,774.97,789.25,738.41,762.84,2100029952,74854146048
12/28/2017,49030,3785,11323,5140,4781,1644,569,404,141,70,370,70,198,20,0.007591586,1.4958,21935,14664,15864.1,15888.4,13937.3,14606.5,12336499712,2.66E+11,762.21,763.32,701.19,737.02,2389149952,73637076992
12/29/2017,48158,3744,11533,5340,4290,1388,601,430,139,75,434,75,164,16,0.007889247,1.4467,21126,14603,14695.8,15279,14307,14656.2,13025500160,2.46E+11,740.39,770.12,729.61,753.59,2648969984,71544307712
12/30/2017,51728,3722,11128,5028,4775,1556,535,399,119,46,417,103,172,27,0.011935376,1.4588,22228,15237,14681.9,14681.9,12350.1,12952.2,14452599808,2.46E+11,753.82,753.82,685.23,717.26,3187780096,72856870912
12/31/2017,43072,3247,10202,4690,3893,1364,527,402,98,50,482,97,150,17,0.009602629,1.47,19568,13312,12897.7,14377.4,12755.6,14156.4,12136299520,2.16E+11,712.21,760.35,710.12,756.73,2554269952,68850778112
1/1/2018,37754,2714,8998,4250,3265,1152,435,292,89,39,326,71,126,10,0.010043185,1.3797,16381,11873,14112.2,14112.2,13154.7,13657.2,10291200000,2.37E+11,755.76,782.53,742,772.64,2595760128,73075769344
1/2/2018,53216,3979,12525,5626,4183,1382,603,448,118,60,466,84,172,27,0.007575036,1.3533,20497,15146,13625,15444.6,13163.6,14982.1,16846600192,2.29E+11,772.35,914.83,772.35,884.44,5783349760,74695671808
1/3/2018,56161,4616,13131,5841,4330,1394,771,566,128,70,508,81,170,16,0.006425025,1.3492,21963,16279,14978.2,15572.8,14844.5,15201,16871900160,2.51E+11,886,974.47,868.45,962.72,5093159936,85703540736
1/4/2018,64319,5034,14471,6439,5148,1699,782,556,167,66,543,107,240,29,0.005978623,1.3535,24432,18051,15270.7,15739.7,14522.2,15599.2,21783199744,2.56E+11,961.71,1045.08,946.09,980.92,6502859776,93049372672
1/5/2018,66720,5059,15477,6860,5367,1670,786,538,159,80,639,129,225,36,0.007890564,1.3445,25080,18654,15477.2,17705.2,15202.8,17429.5,23840899072,2.60E+11,975.75,1075.39,956.33,997.72,6683149824,94423851008
1/6/2018,57218,4340,12967,5716,4571,1508,663,455,147,74,469,111,184,27,0.007657127,1.3149,21900,16655,17462.1,17712.4,16764.6,17527,18314600448,2.93E+11,995.15,1060.71,994.62,1041.68,4662219776,96326549504
1/7/2018,60133,4462,13588,6191,4851,1577,696,486,142,68,516,106,149,10,0.007724683,1.3941,23669,16978,17527.3,17579.6,16087.7,16477.6,15866000384,2.94E+11,1043.01,1153.17,1043.01,1153.17,5569880064,1.00981E+11
1/8/2018,67609,5279,15158,6835,5572,1708,806,556,174,95,567,103,215,29,0.006499061,1.3698,26380,19258,16476.2,16537.9,14208.2,15170.1,18413899776,2.77E+11,1158.26,1266.93,1016.05,1148.53,8450970112,1.12164E+11
1/9/2018,66319,5123,14916,6747,5420,1763,744,529,161,84,583,120,257,37,0.007558392,1.3442,25624,19063,15123.7,15497.5,14424,14595.4,16659999744,2.54E+11,1146,1320.98,1145.49,1299.74,7965459968,1.10999E+11
1/10/2018,70713,5211,16352,7329,5901,1907,744,523,148,80,586,124,241,34,0.006493964,1.3229,25961,19624,14588.5,14973.3,13691.2,14973.3,18500800512,2.45E+11,1300.34,1417.38,1226.6,1255.82,9214950400,1.25976E+11
1/11/2018,65337,5247,14152,6255,6313,2039,674,473,186,98,541,111,327,67,0.005653954,1.3534,25321,18709,14968.2,15018.8,13105.9,13405.8,16534099968,2.51E+11,1268.09,1337.3,1135.17,1154.93,7235899904,1.22879E+11
1/12/2018,56198,4411,13066,5923,4971,1699,617,423,161,75,462,85,240,28,0.007487192,1.3257,22698,17121,13453.9,14229.9,13158.1,13980.6,12065699840,2.26E+11,1158.29,1296.04,1120.09,1273.2,5222300160,1.12263E+11
1/13/2018,47151,3854,10590,4847,4156,1266,518,372,127,61,471,124,158,26,0.008311174,1.2915,19041,14743,13952.4,14659.5,13952.4,14360.2,12763599872,2.34E+11,1270.47,1432.88,1270.47,1396.42,5746760192,1.23163E+11
1/14/2018,44980,3600,9954,4473,4208,1409,497,345,108,58,477,129,142,21,0.007560714,1.3767,18985,13790,14370.8,14511.8,13268,13772,11084099584,2.41E+11,1397.48,1400.56,1286.21,1366.77,4841630208,1.35503E+11
1/15/2018,48035,4130,10848,4870,4427,1563,548,377,140,66,447,83,219,53,0.0084984,1.3614,20652,15170,13767.3,14445.5,13641.7,13819.8,12750799872,2.31E+11,1365.21,1390.59,1290.6,1291.92,4781100032,1.32404E+11
1/16/2018,83898,6400,16811,6956,8100,2506,662,459,201,105,704,138,430,63,0.006356379,1.3497,32020,23723,13836.1,13843.1,10194.9,11490.5,18853799936,2.33E+11,1292.63,1292.63,875.54,1053.69,8405139968,1.25389E+11
1/17/2018,98112,6779,19285,8144,10475,3572,649,461,258,143,714,138,475,89,0.008180618,1.4424,38709,26836,11431.1,11678,9402.29,11188.6,18830600192,1.92E+11,1061.34,1090.23,780.92,1014.25,8545160192,1.02974E+11
1/18/2018,63085,4871,13881,6183,6219,2144,501,362,139,62,584,107,282,49,0.010044671,1.421,26694,18786,11198.8,12107.3,10942.5,11474.9,15020399616,1.88E+11,1016.44,1100.31,967.76,1036.28,5938319872,98642083840
1/19/2018,53425,3987,11945,5369,5743,2037,497,355,113,55,460,101,243,50,0.007795335,1.365,22071,16169,11429.8,11992.8,11172.1,11607.4,10740400128,1.92E+11,1028.82,1093.22,1003.71,1039.1,4084450048,99863855104
1/20/2018,47619,3346,10738,4862,4299,1482,432,306,123,64,406,85,183,33,0.007106075,1.3495,19682,14585,11656.2,13103,11656.2,12899.2,11801700352,1.96E+11,1044.95,1167.11,1044.95,1155.15,3975190016,1.01451E+11
1/21/2018,40667,2947,8928,4061,4074,1424,388,281,81,53,347,65,171,33,0.007515298,1.3195,17304,13114,12889.2,12895.9,11288.2,11600.1,9935179776,2.17E+11,1155.68,1155.68,1021.5,1049.58,3378089984,1.12226E+11
1/22/2018,52316,3647,11373,5109,5185,1820,432,297,110,61,349,65,207,34,0.007839454,1.3596,21185,15582,11633.1,11966.4,10240.2,10931.4,10537400320,1.96E+11,1055.35,1089.1,930.74,1003.26,3810099968,1.02504E+11
1/23/2018,49363,3989,10962,5066,4644,1614,437,310,118,62,416,67,204,25,0.006507034,1.2665,19502,15398,10944.5,11377.6,10129.7,10868.4,9660609536,1.84E+11,1004.17,1023.23,920.54,986.23,3556699904,97554251776
1/24/2018,48837,3833,10849,4978,4730,1615,394,283,123,72,399,71,195,28,0.004498645,1.3262,20331,15330,10903.4,11501.4,10639.8,11359.4,9940989952,1.83E+11,987.48,1062.44,965.81,1058.78,3944039936,95952658432
1/25/2018,46684,3756,10233,4634,4166,1414,401,284,111,61,460,68,165,21,0.005099471,1.2855,19332,15038,11421.7,11785.7,11057.4,11259.4,8873169920,1.92E+11,1063.22,1104.66,1034.74,1056.03,4050190080,1.03335E+11
1/26/2018,45830,3298,9532,4234,4467,1620,328,233,85,55,348,66,169,23,0.008103473,1.3058,18278,13998,11256,11656.7,10470.3,11171.4,9746199552,1.89E+11,1052.7,1080.6,996.78,1055.17,3617690112,1.02334E+11
1/27/2018,35494,2713,8009,3590,3129,1104,322,222,65,33,306,54,116,12,0.007249215,1.2988,15524,11953,11174.9,11614.9,10989.2,11440.7,7583269888,1.88E+11,1055.75,1121.98,1042.12,1107.07,3002870016,1.02651E+11
1/28/2018,39424,2648,8661,3908,3656,1238,307,211,85,42,305,60,123,23,0.007906413,1.2852,15871,12349,11475.3,12040.3,11475.3,11786.3,8350360064,1.93E+11,1111.78,1257.77,1111.78,1246.01,5372329984,1.08122E+11
1/29/2018,43509,3342,9652,4332,4275,1539,386,260,93,40,366,73,173,27,0.007121244,1.2905,17856,13836,11755.5,11875.6,11179.2,11296.4,7107359744,1.98E+11,1246.7,1256.7,1169.08,1182.36,3715079936,1.21269E+11
1/30/2018,52987,3863,10465,4519,5515,1873,397,280,102,50,451,90,209,42,0.010192116,1.3518,20546,15199,11306.8,11307.2,10036.2,10106.3,8637859840,1.90E+11,1184.13,1184.63,1058.97,1071.13,4107859968,1.15207E+11
1/31/2018,51146,3869,10870,4711,4846,1661,355,254,111,67,455,99,226,24,0.006229267,1.3737,21106,15364,10108.2,10381.6,9777.42,10221.1,8041160192,1.70E+11,1071.09,1128.66,1034.5,1118.31,3757560064,1.04231E+11
2/1/2018,64354,4438,12728,5427,6471,2182,413,282,158,82,410,77,292,58,0.007035196,1.368,24070,17595,10237.3,10288.8,8812.28,9170.54,9959400448,1.72E+11,1119.37,1161.35,984.82,1036.79,5261680128,1.08952E+11
2/2/2018,70141,4560,13531,5624,7312,2471,388,267,141,83,439,82,273,50,0.008809014,1.3594,25927,19072,9142.28,9142.28,7796.49,8830.75,12726899712,1.54E+11,1035.77,1035.77,757.98,915.78,6713290240,1.00836E+11
2/3/2018,38654,2643,8365,3802,3883,1378,228,150,65,37,295,56,168,25,0.003673175,1.2443,16183,13006,8852.12,9430.75,8251.63,9174.91,7263790080,1.49E+11,919.21,991.94,847.69,964.02,3243480064,89507553280
2/4/2018,38079,2607,8028,3612,4088,1480,268,194,68,37,301,75,134,20,0.00847378,1.2345,15081,12216,9175.7,9334.87,8031.22,8277.01,7073549824,1.55E+11,964.67,969.03,805.06,834.68,2997090048,93953425408
2/5/2018,65947,3987,12746,5331,7162,2558,363,267,114,54,408,90,267,47,0.009116608,1.3513,23676,17521,8270.54,8364.84,6756.68,6955.27,9285289984,1.39E+11,834.96,856.65,644.6,697.95,4269530112,81337360384
2/6/2018,72990,4523,13981,5639,7581,2482,324,228,129,69,452,77,300,39,0.008070597,1.3044,24123,18493,7051.75,7850.7,6048.26,7754,13999800320,1.19E+11,707.74,796.44,574.42,793.12,6518269952,68958748672
2/7/2018,48066,3345,10084,4477,4736,1583,345,238,76,35,407,81,174,28,0.004976862,1.3154,18845,14326,7755.49,8509.11,7236.79,7621.3,9169280000,1.31E+11,790.43,851.2,723.43,757.07,3896179968,77031956480
2/8/2018,44829,3315,9553,4204,4333,1421,377,252,87,42,357,79,152,41,0.006080986,1.3818,19180,13880,7637.86,8558.77,7637.86,8265.59,9346750464,1.29E+11,755.84,845.09,755.84,817.81,3708189952,73676865536
2/9/2018,44498,3031,9458,4132,4475,1583,300,217,84,47,382,71,177,24,0.010762412,1.3117,17872,13625,8271.84,8736.98,7884.71,8736.98,6784820224,1.39E+11,818.48,884,788.83,883.86,2495820032,79799255040
2/10/2018,37120,2514,7434,3250,4243,1627,240,164,83,44,260,46,162,37,0.009458768,1.3533,16088,11888,8720.08,9122.55,8295.47,8621.9,7780960256,1.47E+11,882.47,917.4,825.58,860.41,2930530048,86055600128
2/11/2018,30409,2331,6499,2967,3224,1225,243,162,53,33,265,67,135,17,0.004661766,1.2527,13475,10757,8616.13,8616.13,7931.1,8129.97,6122189824,1.45E+11,859.29,859.29,788.22,814.66,2486650112,83813031936
2/12/2018,35796,2717,7881,3497,3504,1230,294,225,64,28,334,79,138,23,0.008508294,1.3051,15779,12090,8141.43,8985.92,8141.43,8926.57,6256439808,1.37E+11,817.51,875.94,817.51,868.71,2243450112,79754362880
2/13/2018,34634,2829,7797,3495,3491,1235,285,210,69,36,327,71,156,24,0.008817246,1.2956,15100,11655,8926.72,8958.47,8455.41,8598.31,5696719872,1.51E+11,869.29,870.71,828.84,845.26,2081170048,84824178688
2/14/2018,36601,2892,8118,3606,3532,1224,272,197,55,27,366,83,129,19,0.007890099,1.2138,14379,11846,8599.92,9518.54,8599.92,9494.63,7909819904,1.45E+11,844.28,926.43,844.28,923.56,2818370048,82400600064
2/15/2018,39022,2839,8199,3614,3852,1304,255,169,60,39,311,69,144,25,0.00553892,1.2431,15812,12720,9488.32,10234.8,9395.58,10166.4,9062540288,1.60E+11,923.73,951.95,911.11,936.98,2900100096,90173317120
2/16/2018,33455,2569,7527,3398,3147,1119,230,160,54,27,316,81,141,25,0.006051592,1.2535,14427,11509,10135.7,10324.1,9824.82,10233.9,7296159744,1.71E+11,934.79,950.01,917.85,944.21,2369449984,91272060928
2/17/2018,27497,2093,5861,2648,2546,875,220,165,43,22,249,41,111,24,0.005454538,1.1691,11394,9746,10207.5,11139.5,10149.4,11112.7,8660880384,1.72E+11,944.75,976.59,940.75,974.11,2525720064,92263997440
2/18/2018,28307,2067,6082,2704,3037,1129,221,159,49,30,232,42,108,17,0.007125126,1.2246,12088,9871,11123.4,11349.8,10326,10551.8,8744009728,1.88E+11,973.35,982.93,915.45,923.92,2567290112,95077122048
2/19/2018,29482,2486,6401,2863,2852,999,215,148,68,36,314,66,142,25,0.0054757,1.2145,12520,10309,10552.6,11273.8,10513.2,11225.3,7652089856,1.78E+11,921.67,957.78,921.55,943.86,2169019904,90047660032
2/20/2018,33392,2736,7244,3135,3311,1117,256,180,47,28,276,76,160,24,0.005484494,1.1964,13272,11093,11231.8,11958.5,11231.8,11403.7,9926540288,1.90E+11,943.57,965.27,892.95,895.37,2545260032,92206530560
2/21/2018,34453,2732,7756,3520,3434,1253,242,183,65,34,316,62,145,24,0.008695197,1.2427,13844,11140,11372.2,11418.5,10479.1,10690.4,9405339648,1.92E+11,894.14,912.38,830.56,849.97,2531729920,87394197504
2/22/2018,33529,2567,7331,3261,3433,1190,223,162,59,35,338,67,125,27,0.004627608,1.2214,13639,11167,10660.4,11039.1,9939.09,10005,8040079872,1.80E+11,849.26,875.93,802.67,812.84,2150370048,83025805312
2/23/2018,29998,2388,6596,2905,3047,1159,238,166,61,28,257,46,105,12,0.005316135,1.2441,12648,10166,9937.07,10487.3,9734.56,10301.1,7739500032,1.68E+11,811.59,886.32,794.79,864.19,2334820096,79358885888
2/24/2018,24494,1884,5335,2398,2556,916,184,135,44,18,201,41,102,18,0.00713428,1.2146,10668,8783,10287.7,10597.2,9546.97,9813.07,6917929984,1.74E+11,861.59,879.53,818.55,840.52,1926579968,84266672128
2/25/2018,22712,1721,4922,2217,2327,847,185,134,36,15,215,68,100,14,0.006284963,1.2449,10024,8052,9796.42,9923.22,9407.06,9664.73,5706939904,1.65E+11,839.46,853.15,822.38,844.81,1646960000,82119106560
2/26/2018,27080,2382,6126,2737,2589,947,202,139,33,17,270,62,89,12,0.007331809,1.2611,11566,9171,9669.43,10475,9501.73,10366.7,7287690240,1.63E+11,845.28,880.39,842.32,869.32,2044480000,82705440768
2/27/2018,27618,2409,6356,2867,2649,943,236,168,38,17,289,67,83,15,0.005276939,1.194,11616,9729,10393.9,10878.5,10246.1,10725.6,6966179840,1.76E+11,870.36,896.26,867.1,878.27,2053980032,85177769984
2/28/2018,29771,2498,6679,3008,3338,1259,241,181,51,27,272,55,131,22,0.010127437,1.2472,12896,10340,10687.2,11089.8,10393.1,10397.9,6936189952,1.81E+11,877.93,890.11,855.12,855.2,1963980032,85936373760
3/1/2018,29630,2538,6804,3139,3107,1112,209,156,48,28,275,57,112,20,0.010807834,1.241,11777,9490,10385,11052.3,10352.7,10951,7317279744,1.75E+11,856.01,880.3,851.92,872.2,1868519936,83808206848
3/2/2018,26420,2301,5739,2641,2665,999,196,146,45,22,239,57,92,13,0.007623519,1.1546,10353,8967,10977.4,11189,10850.1,11086.4,7620590080,1.85E+11,871.76,876.38,852.42,856.85,1894419968,85368119296
3/3/2018,21261,1716,4727,2094,2106,775,162,122,30,14,223,55,90,12,0.007681494,1.1875,9367,7888,11101.9,11528.2,11002.4,11489.7,6690570240,1.88E+11,856.71,868.45,855.21,857.22,1699369984,83911745536
3/4/2018,19829,1567,4312,1956,2077,748,152,104,24,10,176,38,102,13,0.007823845,1.1743,8375,7132,11497.4,11512.6,11136.1,11512.6,6084149760,1.94E+11,856.19,867.95,840.28,866.68,1697939968,83877822464
3/5/2018,25022,2295,5530,2484,2561,1015,232,173,40,29,260,48,80,11,0.008063503,1.2271,10284,8381,11532.4,11704.1,11443.9,11573.3,6468539904,1.95E+11,866.85,869.92,853.52,853.68,1898489984,84939661312
3/6/2018,27681,2378,5691,2503,2914,1056,191,142,34,21,287,47,106,15,0.008508666,1.2046,11053,9176,11500.1,11500.1,10694.3,10779.9,6832169984,1.94E+11,853.82,853.82,809.93,816.95,1943069952,83680387072
3/7/2018,33232,2615,6376,2694,3646,1241,180,132,52,22,289,73,134,16,0.009387219,1.2429,12525,10077,10803.9,10929.5,9692.12,9965.57,8797910016,1.83E+11,816.27,825.61,726.55,752.83,2175419904,80017293312
3/8/2018,31669,2461,6525,2923,3620,1310,196,138,66,36,286,82,115,12,0.008899969,1.2324,12330,10005,9951.44,10147.4,9335.87,9395.01,7186089984,1.68E+11,752.57,773.77,696.17,704.6,1891640064,73788366848
3/9/2018,34856,2677,6912,2894,3705,1329,199,144,60,36,338,70,134,17,0.006258969,1.2272,12914,10523,9414.69,9466.35,8513.03,9337.55,8704190464,1.59E+11,702.2,729.16,648.11,728.92,2233019904,68863623168
3/10/2018,20829,1742,4412,2010,2127,723,143,97,37,24,234,60,133,22,0.005795314,1.1809,8837,7483,9350.59,9531.32,8828.47,8866,5386319872,1.58E+11,730.16,748.03,682.7,686.89,1532960000,71620730880
3/11/2018,21628,1625,4549,2000,2227,813,153,104,46,29,200,51,100,21,0.006144754,1.205,9018,7484,8852.78,9711.89,8607.12,9578.63,6296370176,1.50E+11,685.31,735.83,668.12,723.34,1562680064,67235676160
3/12/2018,25827,2337,5654,2581,2582,989,186,150,42,16,270,70,111,12,0.006892368,1.2148,10928,8996,9602.93,9937.5,8956.43,9205.12,6457399808,1.62E+11,724.41,742.51,683.27,699.83,1764999936,71086022656
3/13/2018,24445,2225,5326,2375,2442,865,178,130,38,18,232,45,109,9,0.007738763,1.1996,10146,8458,9173.04,9470.38,8958.19,9194.85,5991139840,1.55E+11,698.15,713.73,682.35,690.83,1425959936,68524040192
3/14/2018,30802,2486,6309,2728,3221,1082,211,145,45,26,265,55,151,19,0.005077969,1.1756,11188,9517,9214.65,9355.85,8068.59,8269.81,6438230016,1.56E+11,691.22,702.78,594.1,614.29,1810560000,67857620992
3/15/2018,31799,2445,6534,2823,3500,1281,235,170,53,29,275,58,132,15,0.006054833,1.2079,12104,10021,8290.76,8428.35,7783.05,8300.86,6834429952,1.40E+11,614.84,620.62,579.51,611.3,1770460032,60371841024
3/16/2018,24856,2202,5385,2408,2571,953,170,123,35,15,259,57,102,11,0.007307042,1.2412,10127,8159,8322.91,8585.15,8005.31,8338.35,5289379840,1.41E+11,611.78,623.17,587.86,601.67,1417350016,60083740672
3/17/2018,21315,1625,4138,1827,2385,870,149,101,36,19,193,31,111,24,0.00621602,1.1719,8261,7049,8321.91,8346.53,7812.82,7916.88,4426149888,1.41E+11,601.68,609.15,549.1,552.78,1267810048,59104202752
3/18/2018,32595,1851,6380,2763,3575,1240,173,120,45,18,189,53,158,24,0.008713447,1.1794,11004,9330,7890.52,8245.51,7397.99,8223.68,6639190016,1.34E+11,551.64,551.64,460.09,538.64,2685499904,54200090624
3/19/2018,24776,2114,5462,2463,2429,835,173,138,33,15,257,53,101,20,0.006994858,1.2299,10243,8328,8344.12,8675.87,8182.4,8630.65,6729110016,1.41E+11,546.63,558.1,519.12,556.73,2046790016,53718638592
3/20/2018,26480,2281,5512,2456,2818,1034,173,136,40,20,253,43,114,13,0.008761277,1.2518,10366,8281,8619.67,9051.02,8389.89,8913.47,6361789952,1.46E+11,556.72,567.09,521.2,557.17,1833680000,54722097152
3/21/2018,25334,2215,5597,2598,2839,1115,146,116,36,22,264,52,117,20,0.007397309,1.2384,10342,8351,8937.48,9177.37,8846.33,8929.28,6043129856,1.51E+11,559.1,589.61,550.57,561.73,1781270016,54967263232
3/22/2018,23043,1997,5033,2293,2507,984,140,102,35,18,256,52,103,18,0.006605698,1.1975,9457,7897,8939.44,9100.71,8564.9,8728.47,5530390016,1.51E+11,562.1,577.57,523.09,539.7,1523459968,55273844736
3/23/2018,22117,1898,4794,2179,2310,891,156,124,36,25,184,39,102,21,0.007100413,1.1951,8826,7385,8736.25,8879.62,8360.62,8879.62,5954120192,1.48E+11,539.86,540.49,512.13,539.62,1596349952,53098102784
3/24/2018,17878,1444,4026,1836,1762,664,114,88,32,18,180,52,73,9,0.012237125,1.2018,7723,6426,8901.95,8996.18,8665.7,8668.12,5664600064,1.51E+11,542.57,545.38,526.08,526.44,1300009984,53375389696
3/25/2018,16668,1361,3609,1680,1666,609,128,106,18,5,184,48,37,6,0.011066472,1.1992,7201,6005,8612.81,8682.01,8449.1,8495.78,4569880064,1.46E+11,522.7,535.82,515.66,524.29,1151170048,51431555072
3/26/2018,25685,1952,5149,2220,2674,940,145,107,44,20,229,49,87,14,0.008663193,1.1685,9489,8121,8498.47,8530.08,7921.43,8209.4,5921039872,1.44E+11,524.29,526.38,470.44,489.95,1638880000,51598032896
3/27/2018,27357,2137,5578,2430,3146,1226,137,103,42,28,236,51,115,19,0.007847235,1.2014,10109,8414,8200,8232.78,7797.28,7833.04,5378250240,1.39E+11,489.59,491.46,449.97,450.12,1617939968,48193265664
3/28/2018,24424,2032,5132,2292,2554,919,150,108,30,15,204,41,97,13,0.010403591,1.2253,9506,7758,7836.83,8122.89,7809.17,7954.48,4935289856,1.33E+11,450.29,466.21,444.86,446.28,1514179968,44333998080
3/29/2018,35083,2170,6599,2766,3970,1453,187,127,51,27,222,57,115,20,0.010157143,1.2256,11945,9746,7979.07,7994.33,7081.38,7165.7,6361229824,1.35E+11,448.08,450.81,385.81,385.97,1970230016,44124962816
3/30/2018,31811,2137,6372,2698,3540,1310,193,127,66,43,264,68,153,26,0.010582664,1.2474,11664,9351,7171.45,7276.66,6683.93,6890.52,6289509888,1.22E+11,385.9,409.93,368.63,394.64,1878130048,38010560512
3/31/2018,21690,1612,4485,1959,2499,935,136,96,46,21,196,32,105,18,0.010266521,1.2612,9286,7363,6892.48,7207.85,6863.52,6973.53,4553269760,1.17E+11,395,418.47,392.95,396.46,1323920000,38914854912
4/1/2018,21959,1582,4252,1824,2480,955,119,87,46,26,190,50,94,14,0.008478574,1.2732,9019,7084,7003.06,7060.95,6526.87,6844.23,4532100096,1.19E+11,397.25,400.53,363.8,379.61,1256930048,39144660992
4/2/2018,18326,1807,3976,1761,1905,714,129,107,25,17,244,47,72,14,0.006088619,1.1354,7800,6870,6844.86,7135.47,6816.58,7083.8,4333440000,1.16E+11,379.7,395.17,377.59,386.42,1102259968,37422485504
4/3/2018,25893,2183,5261,2319,2911,1089,147,103,35,15,257,57,160,30,0.013799151,1.2032,9812,8155,7102.26,7530.94,7072.49,7456.11,5499700224,1.20E+11,387.31,418.97,383.53,416.89,1363399936,38180753408
4/4/2018,24330,2101,5248,2360,2807,1109,140,108,36,16,219,46,183,38,0.012063513,1.1549,9447,8180,7456.41,7469.88,6803.88,6853.84,4936000000,1.26E+11,416.48,417.47,375.31,380.54,1287730048,41065078784
