date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_market_cap
12/30/2017,51728,3722,11128,5028,4775,1556,535,399,119,46,417,103,172,27,0.011935376,1.4588,22228,15237,"14,681.90","14,681.90","12,350.10","12,952.20","14,452,599,808","246,223,912,960"
12/31/2017,43072,3247,10202,4690,3893,1364,527,402,98,50,482,97,150,17,0.009602629,1.47,19568,13312,"12,897.70","14,377.40","12,755.60","14,156.40","12,136,299,520","216,325,586,944"
1/1/2018,37754,2714,8998,4250,3265,1152,435,292,89,39,326,71,126,10,0.010043185,1.3797,16381,11873,"14,112.20","14,112.20","13,154.70","13,657.20","10,291,200,000","236,724,797,440"
1/2/2018,53216,3979,12525,5626,4183,1382,603,448,118,60,466,84,172,27,0.007575036,1.3533,20497,15146,"13,625.00","15,444.60","13,163.60","14,982.10","16,846,600,192","228,578,836,480"
1/3/2018,56161,4616,13131,5841,4330,1394,771,566,128,70,508,81,170,16,0.006425025,1.3492,21963,16279,"14,978.20","15,572.80","14,844.50","15,201.00","16,871,900,160","251,311,702,016"
1/4/2018,64319,5034,14471,6439,5148,1699,782,556,167,66,543,107,240,29,0.005978623,1.3535,24432,18051,"15,270.70","15,739.70","14,522.20","15,599.20","21,783,199,744","256,250,429,440"
1/5/2018,66720,5059,15477,6860,5367,1670,786,538,159,80,639,129,225,36,0.007890564,1.3445,25080,18654,"15,477.20","17,705.20","15,202.80","17,429.50","23,840,899,072","259,747,708,928"
1/6/2018,57218,4340,12967,5716,4571,1508,663,455,147,74,469,111,184,27,0.007657127,1.3149,21900,16655,"17,462.10","17,712.40","16,764.60","17,527.00","18,314,600,448","293,090,852,864"
1/7/2018,60133,4462,13588,6191,4851,1577,696,486,142,68,516,106,149,10,0.007724683,1.3941,23669,16978,"17,527.30","17,579.60","16,087.70","16,477.60","15,866,000,384","294,222,364,672"
1/8/2018,67609,5279,15158,6835,5572,1708,806,556,174,95,567,103,215,29,0.006499061,1.3698,26380,19258,"16,476.20","16,537.90","14,208.20","15,170.10","18,413,899,776","276,611,596,288"
1/9/2018,66319,5123,14916,6747,5420,1763,744,529,161,84,583,120,257,37,0.007558392,1.3442,25624,19063,"15,123.70","15,497.50","14,424.00","14,595.40","16,659,999,744","253,935,419,392"
1/10/2018,70713,5211,16352,7329,5901,1907,744,523,148,80,586,124,241,34,0.006493964,1.3229,25961,19624,"14,588.50","14,973.30","13,691.20","14,973.30","18,500,800,512","244,980,531,200"
1/11/2018,65337,5247,14152,6255,6313,2039,674,473,186,98,541,111,327,67,0.005653954,1.3534,25321,18709,"14,968.20","15,018.80","13,105.90","13,405.80","16,534,099,968","251,387,068,416"
1/12/2018,56198,4411,13066,5923,4971,1699,617,423,161,75,462,85,240,28,0.007487192,1.3257,22698,17121,"13,453.90","14,229.90","13,158.10","13,980.60","12,065,699,840","225,986,084,864"
1/13/2018,47151,3854,10590,4847,4156,1266,518,372,127,61,471,124,158,26,0.008311174,1.2915,19041,14743,"13,952.40","14,659.50","13,952.40","14,360.20","12,763,599,872","234,391,027,712"
1/14/2018,44980,3600,9954,4473,4208,1409,497,345,108,58,477,129,142,21,0.007560714,1.3767,18985,13790,"14,370.80","14,511.80","13,268.00","13,772.00","11,084,099,584","241,446,797,312"
1/15/2018,48035,4130,10848,4870,4427,1563,548,377,140,66,447,83,219,53,0.0084984,1.3614,20652,15170,"13,767.30","14,445.50","13,641.70","13,819.80","12,750,799,872","231,334,150,144"
1/16/2018,83898,6400,16811,6956,8100,2506,662,459,201,105,704,138,430,63,0.006356379,1.3497,32020,23723,"13,836.10","13,843.10","10,194.90","11,490.50","18,853,799,936","232,517,451,776"
1/17/2018,98112,6779,19285,8144,10475,3572,649,461,258,143,714,138,475,89,0.008180618,1.4424,38709,26836,"11,431.10","11,678.00","9,402.29","11,188.60","18,830,600,192","192,123,404,288"
1/18/2018,63085,4871,13881,6183,6219,2144,501,362,139,62,584,107,282,49,0.010044671,1.421,26694,18786,"11,198.80","12,107.30","10,942.50","11,474.90","15,020,399,616","188,241,526,784"
1/19/2018,53425,3987,11945,5369,5743,2037,497,355,113,55,460,101,243,50,0.007795335,1.365,22071,16169,"11,429.80","11,992.80","11,172.10","11,607.40","10,740,400,128","192,149,700,608"
1/20/2018,47619,3346,10738,4862,4299,1482,432,306,123,64,406,85,183,33,0.007106075,1.3495,19682,14585,"11,656.20","13,103.00","11,656.20","12,899.20","11,801,700,352","195,978,788,864"
1/21/2018,40667,2947,8928,4061,4074,1424,388,281,81,53,347,65,171,33,0.007515298,1.3195,17304,13114,"12,889.20","12,895.90","11,288.20","11,600.10","9,935,179,776","216,740,282,368"
1/22/2018,52316,3647,11373,5109,5185,1820,432,297,110,61,349,65,207,34,0.007839454,1.3596,21185,15582,"11,633.10","11,966.40","10,240.20","10,931.40","10,537,400,320","195,644,588,032"
1/23/2018,49363,3989,10962,5066,4644,1614,437,310,118,62,416,67,204,25,0.006507034,1.2665,19502,15398,"10,944.50","11,377.60","10,129.70","10,868.40","9,660,609,536","184,087,085,056"
1/24/2018,48837,3833,10849,4978,4730,1615,394,283,123,72,399,71,195,28,0.004498645,1.3262,20331,15330,"10,903.40","11,501.40","10,639.80","11,359.40","9,940,989,952","183,418,601,472"
1/25/2018,46684,3756,10233,4634,4166,1414,401,284,111,61,460,68,165,21,0.005099471,1.2855,19332,15038,"11,421.70","11,785.70","11,057.40","11,259.40","8,873,169,920","192,162,840,576"
1/26/2018,45830,3298,9532,4234,4467,1620,328,233,85,55,348,66,169,23,0.008103473,1.3058,18278,13998,"11,256.00","11,656.70","10,470.30","11,171.40","9,746,199,552","189,397,811,200"
1/27/2018,35494,2713,8009,3590,3129,1104,322,222,65,33,306,54,116,12,0.007249215,1.2988,15524,11953,"11,174.90","11,614.90","10,989.20","11,440.70","7,583,269,888","188,054,274,048"
1/28/2018,39424,2648,8661,3908,3656,1238,307,211,85,42,305,60,123,23,0.007906413,1.2852,15871,12349,"11,475.30","12,040.30","11,475.30","11,786.30","8,350,360,064","193,133,117,440"
1/29/2018,43509,3342,9652,4332,4275,1539,386,260,93,40,366,73,173,27,0.007121244,1.2905,17856,13836,"11,755.50","11,875.60","11,179.20","11,296.40","7,107,359,744","197,870,944,256"
1/30/2018,52987,3863,10465,4519,5515,1873,397,280,102,50,451,90,209,42,0.010192116,1.3518,20546,15199,"11,306.80","11,307.20","10,036.20","10,106.30","8,637,859,840","190,339,072,000"
1/31/2018,51146,3869,10870,4711,4846,1661,355,254,111,67,455,99,226,24,0.006229267,1.3737,21106,15364,"10,108.20","10,381.60","9,777.42","10,221.10","8,041,160,192","170,183,426,048"
2/1/2018,64354,4438,12728,5427,6471,2182,413,282,158,82,410,77,292,58,0.007035196,1.368,24070,17595,"10,237.30","10,288.80","8,812.28","9,170.54","9,959,400,448","172,372,410,368"
2/2/2018,70141,4560,13531,5624,7312,2471,388,267,141,83,439,82,273,50,0.008809014,1.3594,25927,19072,"9,142.28","9,142.28","7,796.49","8,830.75","12,726,899,712","153,952,600,064"
2/3/2018,38654,2643,8365,3802,3883,1378,228,150,65,37,295,56,168,25,0.003673175,1.2443,16183,13006,"8,852.12","9,430.75","8,251.63","9,174.91","7,263,790,080","149,085,257,728"
2/4/2018,38079,2607,8028,3612,4088,1480,268,194,68,37,301,75,134,20,0.00847378,1.2345,15081,12216,"9,175.70","9,334.87","8,031.22","8,277.01","7,073,549,824","154,553,286,656"
2/5/2018,65947,3987,12746,5331,7162,2558,363,267,114,54,408,90,267,47,0.009116608,1.3513,23676,17521,"8,270.54","8,364.84","6,756.68","6,955.27","9,285,289,984","139,324,735,488"
2/6/2018,72990,4523,13981,5639,7581,2482,324,228,129,69,452,77,300,39,0.008070597,1.3044,24123,18493,"7,051.75","7,850.70","6,048.26","7,754.00","13,999,800,320","118,809,837,568"
2/7/2018,48066,3345,10084,4477,4736,1583,345,238,76,35,407,81,174,28,0.004976862,1.3154,18845,14326,"7,755.49","8,509.11","7,236.79","7,621.30","9,169,280,000","130,683,248,640"
2/8/2018,44829,3315,9553,4204,4333,1421,377,252,87,42,357,79,152,41,0.006080986,1.3818,19180,13880,"7,637.86","8,558.77","7,637.86","8,265.59","9,346,750,464","128,714,047,488"
2/9/2018,44498,3031,9458,4132,4475,1583,300,217,84,47,382,71,177,24,0.010762412,1.3117,17872,13625,"8,271.84","8,736.98","7,884.71","8,736.98","6,784,820,224","139,411,996,672"
2/10/2018,37120,2514,7434,3250,4243,1627,240,164,83,44,260,46,162,37,0.009458768,1.3533,16088,11888,"8,720.08","9,122.55","8,295.47","8,621.90","7,780,960,256","146,981,191,680"
2/11/2018,30409,2331,6499,2967,3224,1225,243,162,53,33,265,67,135,17,0.004661766,1.2527,13475,10757,"8,616.13","8,616.13","7,931.10","8,129.97","6,122,189,824","145,244,585,984"
2/12/2018,35796,2717,7881,3497,3504,1230,294,225,64,28,334,79,138,23,0.008508294,1.3051,15779,12090,"8,141.43","8,985.92","8,141.43","8,926.57","6,256,439,808","137,257,820,160"
2/13/2018,34634,2829,7797,3495,3491,1235,285,210,69,36,327,71,156,24,0.008817246,1.2956,15100,11655,"8,926.72","8,958.47","8,455.41","8,598.31","5,696,719,872","150,515,712,000"
2/14/2018,36601,2892,8118,3606,3532,1224,272,197,55,27,366,83,129,19,0.007890099,1.2138,14379,11846,"8,599.92","9,518.54","8,599.92","9,494.63","7,909,819,904","145,023,090,688"
2/15/2018,39022,2839,8199,3614,3852,1304,255,169,60,39,311,69,144,25,0.00553892,1.2431,15812,12720,"9,488.32","10,234.80","9,395.58","10,166.40","9,062,540,288","160,025,198,592"
2/16/2018,33455,2569,7527,3398,3147,1119,230,160,54,27,316,81,141,25,0.006051592,1.2535,14427,11509,"10,135.70","10,324.10","9,824.82","10,233.90","7,296,159,744","170,960,158,720"
2/17/2018,27497,2093,5861,2648,2546,875,220,165,43,22,249,41,111,24,0.005454538,1.1691,11394,9746,"10,207.50","11,139.50","10,149.40","11,112.70","8,660,880,384","172,191,072,256"
2/18/2018,28307,2067,6082,2704,3037,1129,221,159,49,30,232,42,108,17,0.007125126,1.2246,12088,9871,"11,123.40","11,349.80","10,326.00","10,551.80","8,744,009,728","187,662,860,288"
2/19/2018,29482,2486,6401,2863,2852,999,215,148,68,36,314,66,142,25,0.0054757,1.2145,12520,10309,"10,552.60","11,273.80","10,513.20","11,225.30","7,652,089,856","178,054,987,776"
2/20/2018,33392,2736,7244,3135,3311,1117,256,180,47,28,276,76,160,24,0.005484494,1.1964,13272,11093,"11,231.80","11,958.50","11,231.80","11,403.70","9,926,540,288","189,535,830,016"
2/21/2018,34453,2732,7756,3520,3434,1253,242,183,65,34,316,62,145,24,0.008695197,1.2427,13844,11140,"11,372.20","11,418.50","10,479.10","10,690.40","9,405,339,648","191,926,796,288"
2/22/2018,33529,2567,7331,3261,3433,1190,223,162,59,35,338,67,125,27,0.004627608,1.2214,13639,11167,"10,660.40","11,039.10","9,939.09","10,005.00","8,040,079,872","179,936,477,184"
2/23/2018,29998,2388,6596,2905,3047,1159,238,166,61,28,257,46,105,12,0.005316135,1.2441,12648,10166,"9,937.07","10,487.30","9,734.56","10,301.10","7,739,500,032","167,745,568,768"
2/24/2018,24494,1884,5335,2398,2556,916,184,135,44,18,201,41,102,18,0.00713428,1.2146,10668,8783,"10,287.70","10,597.20","9,546.97","9,813.07","6,917,929,984","173,682,327,552"
2/25/2018,22712,1721,4922,2217,2327,847,185,134,36,15,215,68,100,14,0.006284963,1.2449,10024,8052,"9,796.42","9,923.22","9,407.06","9,664.73","5,706,939,904","165,406,720,000"
2/26/2018,27080,2382,6126,2737,2589,947,202,139,33,17,270,62,89,12,0.007331809,1.2611,11566,9171,"9,669.43","10,475.00","9,501.73","10,366.70","7,287,690,240","163,283,419,136"
2/27/2018,27618,2409,6356,2867,2649,943,236,168,38,17,289,67,83,15,0.005276939,1.194,11616,9729,"10,393.90","10,878.50","10,246.10","10,725.60","6,966,179,840","175,536,128,000"
2/28/2018,29771,2498,6679,3008,3338,1259,241,181,51,27,272,55,131,22,0.010127437,1.2472,12896,10340,"10,687.20","11,089.80","10,393.10","10,397.90","6,936,189,952","180,509,966,336"
3/1/2018,29630,2538,6804,3139,3107,1112,209,156,48,28,275,57,112,20,0.010807834,1.241,11777,9490,"10,385.00","11,052.30","10,352.70","10,951.00","7,317,279,744","175,427,076,096"
3/2/2018,26420,2301,5739,2641,2665,999,196,146,45,22,239,57,92,13,0.007623519,1.1546,10353,8967,"10,977.40","11,189.00","10,850.10","11,086.40","7,620,590,080","185,456,082,944"
3/3/2018,21261,1716,4727,2094,2106,775,162,122,30,14,223,55,90,12,0.007681494,1.1875,9367,7888,"11,101.90","11,528.20","11,002.40","11,489.70","6,690,570,240","187,581,399,040"
3/4/2018,19829,1567,4312,1956,2077,748,152,104,24,10,176,38,102,13,0.007823845,1.1743,8375,7132,"11,497.40","11,512.60","11,136.10","11,512.60","6,084,149,760","194,289,254,400"
3/5/2018,25022,2295,5530,2484,2561,1015,232,173,40,29,260,48,80,11,0.008063503,1.2271,10284,8381,"11,532.40","11,704.10","11,443.90","11,573.30","6,468,539,904","194,902,605,824"
3/6/2018,27681,2378,5691,2503,2914,1056,191,142,34,21,287,47,106,15,0.008508666,1.2046,11053,9176,"11,500.10","11,500.10","10,694.30","10,779.90","6,832,169,984","194,378,252,288"
3/7/2018,33232,2615,6376,2694,3646,1241,180,132,52,22,289,73,134,16,0.009387219,1.2429,12525,10077,"10,803.90","10,929.50","9,692.12","9,965.57","8,797,910,016","182,630,825,984"
3/8/2018,31669,2461,6525,2923,3620,1310,196,138,66,36,286,82,115,12,0.008899969,1.2324,12330,10005,"9,951.44","10,147.40","9,335.87","9,395.01","7,186,089,984","168,240,807,936"
3/9/2018,34856,2677,6912,2894,3705,1329,199,144,60,36,338,70,134,17,0.006258969,1.2272,12914,10523,"9,414.69","9,466.35","8,513.03","9,337.55","8,704,190,464","159,184,977,920"
3/10/2018,20829,1742,4412,2010,2127,723,143,97,37,24,234,60,133,22,0.005795314,1.1809,8837,7483,"9,350.59","9,531.32","8,828.47","8,866.00","5,386,319,872","158,118,674,432"
3/11/2018,21628,1625,4549,2000,2227,813,153,104,46,29,200,51,100,21,0.006144754,1.205,9018,7484,"8,852.78","9,711.89","8,607.12","9,578.63","6,296,370,176","149,716,271,104"
3/12/2018,25827,2337,5654,2581,2582,989,186,150,42,16,270,70,111,12,0.006892368,1.2148,10928,8996,"9,602.93","9,937.50","8,956.43","9,205.12","6,457,399,808","162,420,637,696"
3/13/2018,24445,2225,5326,2375,2442,865,178,130,38,18,232,45,109,9,0.007738763,1.1996,10146,8458,"9,173.04","9,470.38","8,958.19","9,194.85","5,991,139,840","155,168,309,248"
3/14/2018,30802,2486,6309,2728,3221,1082,211,145,45,26,265,55,151,19,0.005077969,1.1756,11188,9517,"9,214.65","9,355.85","8,068.59","8,269.81","6,438,230,016","155,890,532,352"
3/15/2018,31799,2445,6534,2823,3500,1281,235,170,53,29,275,58,132,15,0.006054833,1.2079,12104,10021,"8,290.76","8,428.35","7,783.05","8,300.86","6,834,429,952","140,275,318,784"
3/16/2018,24856,2202,5385,2408,2571,953,170,123,35,15,259,57,102,11,0.007307042,1.2412,10127,8159,"8,322.91","8,585.15","8,005.31","8,338.35","5,289,379,840","140,833,898,496"
3/17/2018,21315,1625,4138,1827,2385,870,149,101,36,19,193,31,111,24,0.00621602,1.1719,8261,7049,"8,321.91","8,346.53","7,812.82","7,916.88","4,426,149,888","140,833,521,664"
3/18/2018,32595,1851,6380,2763,3575,1240,173,120,45,18,189,53,158,24,0.008713447,1.1794,11004,9330,"7,890.52","8,245.51","7,397.99","8,223.68","6,639,190,016","133,547,311,104"
3/19/2018,24776,2114,5462,2463,2429,835,173,138,33,15,257,53,101,20,0.006994858,1.2299,10243,8328,"8,344.12","8,675.87","8,182.40","8,630.65","6,729,110,016","141,240,451,072"
3/20/2018,26480,2281,5512,2456,2818,1034,173,136,40,20,253,43,114,13,0.008761277,1.2518,10366,8281,"8,619.67","9,051.02","8,389.89","8,913.47","6,361,789,952","145,921,605,632"
3/21/2018,25334,2215,5597,2598,2839,1115,146,116,36,22,264,52,117,20,0.007397309,1.2384,10342,8351,"8,937.48","9,177.37","8,846.33","8,929.28","6,043,129,856","151,315,972,096"
3/22/2018,23043,1997,5033,2293,2507,984,140,102,35,18,256,52,103,18,0.006605698,1.1975,9457,7897,"8,939.44","9,100.71","8,564.90","8,728.47","5,530,390,016","151,365,943,296"
3/23/2018,22117,1898,4794,2179,2310,891,156,124,36,25,184,39,102,21,0.007100413,1.1951,8826,7385,"8,736.25","8,879.62","8,360.62","8,879.62","5,954,120,192","147,940,982,784"
3/24/2018,17878,1444,4026,1836,1762,664,114,88,32,18,180,52,73,9,0.012237125,1.2018,7723,6426,"8,901.95","8,996.18","8,665.70","8,668.12","5,664,600,064","150,761,701,376"
3/25/2018,16668,1361,3609,1680,1666,609,128,106,18,5,184,48,37,6,0.011066472,1.1992,7201,6005,"8,612.81","8,682.01","8,449.10","8,495.78","4,569,880,064","145,881,972,736"
3/26/2018,25685,1952,5149,2220,2674,940,145,107,44,20,229,49,87,14,0.008663193,1.1685,9489,8121,"8,498.47","8,530.08","7,921.43","8,209.40","5,921,039,872","143,959,785,472"
3/27/2018,27357,2137,5578,2430,3146,1226,137,103,42,28,236,51,115,19,0.007847235,1.2014,10109,8414,"8,200.00","8,232.78","7,797.28","7,833.04","5,378,250,240","138,918,920,192"
3/28/2018,24424,2032,5132,2292,2554,919,150,108,30,15,204,41,97,13,0.010403591,1.2253,9506,7758,"7,836.83","8,122.89","7,809.17","7,954.48","4,935,289,856","132,781,244,416"
3/29/2018,35083,2170,6599,2766,3970,1453,187,127,51,27,222,57,115,20,0.010157143,1.2256,11945,9746,"7,979.07","7,994.33","7,081.38","7,165.70","6,361,229,824","135,204,954,112"
3/30/2018,31811,2137,6372,2698,3540,1310,193,127,66,43,264,68,153,26,0.010582664,1.2474,11664,9351,"7,171.45","7,276.66","6,683.93","6,890.52","6,289,509,888","121,533,513,728"
3/31/2018,21690,1612,4485,1959,2499,935,136,96,46,21,196,32,105,18,0.010266521,1.2612,9286,7363,"6,892.48","7,207.85","6,863.52","6,973.53","4,553,269,760","116,819,845,120"
4/1/2018,21959,1582,4252,1824,2480,955,119,87,46,26,190,50,94,14,0.008478574,1.2732,9019,7084,"7,003.06","7,060.95","6,526.87","6,844.23","4,532,100,096","118,705,192,960"
4/2/2018,18326,1807,3976,1761,1905,714,129,107,25,17,244,47,72,14,0.006088619,1.1354,7800,6870,"6,844.86","7,135.47","6,816.58","7,083.80","4,333,440,000","116,037,476,352"
4/3/2018,25893,2183,5261,2319,2911,1089,147,103,35,15,257,57,160,30,0.013799151,1.2032,9812,8155,"7,102.26","7,530.94","7,072.49","7,456.11","5,499,700,224","120,414,863,360"
4/4/2018,24330,2101,5248,2360,2807,1109,140,108,36,16,219,46,183,38,0.012063513,1.1549,9447,8180,"7,456.41","7,469.88","6,803.88","6,853.84","4,936,000,000","126,434,361,344"
4/5/2018,26453,2168,5356,2377,3136,1242,156,118,39,21,284,59,143,33,0.012904232,1.208,10070,8336,"6,848.65","6,933.82","6,644.80","6,811.47","5,639,320,064","116,141,531,136"
4/6/2018,24498,2015,5143,2357,3009,1188,135,90,33,13,241,48,108,21,0.014935982,1.2243,9437,7708,"6,815.96","6,857.49","6,575.00","6,636.32","3,766,810,112","115,600,564,224"
4/7/2018,19372,1384,3813,1625,2132,804,107,84,32,17,155,37,76,12,0.008272096,1.1896,7880,6624,"6,630.51","7,050.54","6,630.51","6,911.09","3,976,610,048","112,466,558,976"
4/8/2018,18416,1484,3720,1624,2141,760,108,76,34,21,177,51,103,21,0.008993062,1.2436,7968,6407,"6,919.98","7,111.56","6,919.98","7,023.52","3,652,499,968","117,392,195,584"
4/9/2018,23261,1932,5025,2283,2661,1025,141,107,35,16,211,39,96,14,0.007144479,1.2031,9168,7620,"7,044.32","7,178.11","6,661.99","6,770.73","4,894,060,032","119,515,766,784"
4/10/2018,20463,1933,4552,2081,2380,899,125,99,21,11,247,63,103,12,0.007651211,1.1986,8505,7096,"6,795.44","6,872.41","6,704.15","6,834.76","4,272,750,080","115,305,570,304"
4/11/2018,19940,1816,4447,1994,1979,727,128,97,31,16,229,53,84,15,0.005631606,1.131,7787,6885,"6,843.47","6,968.32","6,817.59","6,968.32","4,641,889,792","116,126,228,480"
4/12/2018,27693,2025,5540,2247,2731,954,152,115,44,24,232,55,88,22,0.006876217,1.1749,10257,8730,"6,955.38","7,899.23","6,806.51","7,889.25","8,906,250,240","118,047,571,968"
4/13/2018,25948,1968,5531,2523,2503,847,138,104,26,18,270,66,89,14,0.010535423,1.1459,9573,8354,"7,901.09","8,183.96","7,758.93","7,895.96","7,764,460,032","134,113,542,144"
4/14/2018,18168,1302,3672,1663,2018,730,91,67,27,17,145,39,79,16,0.012533591,1.2077,7937,6572,"7,874.67","8,140.71","7,846.00","7,986.24","5,191,430,144","133,681,594,368"
4/15/2018,19597,1336,3980,1763,2084,753,98,70,20,10,181,49,64,9,0.007533241,1.1224,7852,6996,"7,999.33","8,338.42","7,999.33","8,329.11","5,244,480,000","135,811,555,328"
4/16/2018,22024,1930,4805,2235,2410,855,156,125,24,11,219,62,101,12,0.008044621,1.2039,9312,7735,"8,337.57","8,371.15","7,925.73","8,058.67","5,631,309,824","141,570,850,816"
4/17/2018,26150,2265,5684,2622,2647,916,156,124,34,17,228,55,102,20,0.011142621,1.2405,10296,8300,"8,071.66","8,285.96","7,881.72","7,902.09","6,900,879,872","137,069,985,792"
4/18/2018,21609,1956,4889,2267,2131,803,149,105,29,14,260,68,113,19,0.009602482,1.1893,8884,7470,"7,944.43","8,197.80","7,886.01","8,163.42","6,529,909,760","134,925,754,368"
4/19/2018,25006,2029,5545,2532,2498,890,151,110,31,13,292,65,146,35,0.009084943,1.2119,9707,8010,"8,159.27","8,298.69","8,138.78","8,294.31","7,063,209,984","138,590,552,064"
4/20/2018,25571,1970,5732,2586,2311,789,154,116,26,8,258,55,76,13,0.005331109,1.1463,9440,8235,"8,286.88","8,880.23","8,244.54","8,845.83","8,438,110,208","140,776,603,648"
4/21/2018,18150,1385,3996,1830,1767,590,133,95,22,15,136,32,68,7,0.007195181,1.1495,7714,6711,"8,848.79","8,997.57","8,652.15","8,895.58","7,548,550,144","150,337,388,544"
4/22/2018,18568,1354,3907,1767,1825,660,140,105,20,8,152,33,65,7,0.012621066,1.1883,7719,6496,"8,925.06","9,001.64","8,779.61","8,802.46","6,629,899,776","151,650,992,128"
4/23/2018,23130,2211,5381,2494,2208,764,172,124,25,16,230,56,111,22,0.008529712,1.1935,9345,7830,"8,794.39","8,958.55","8,788.81","8,930.88","6,925,190,144","149,448,441,856"
4/24/2018,32507,2512,7085,3128,3133,1098,191,136,52,36,306,70,153,46,0.008249882,1.2291,12488,10160,"8,934.34","9,732.61","8,927.83","9,697.50","10,678,800,384","151,843,831,808"
4/25/2018,28817,2136,6014,2601,2929,1010,162,119,26,18,245,49,119,23,0.009611715,1.1665,10782,9243,"9,701.03","9,745.32","8,799.84","8,845.74","11,083,100,160","164,893,310,976"
4/26/2018,23546,2232,5238,2339,2358,815,173,134,43,22,248,62,108,16,0.009163682,1.2278,9557,7784,"8,867.32","9,281.51","8,727.09","9,281.51","8,970,559,488","150,736,044,032"
4/27/2018,22656,2052,4939,2245,2467,884,145,107,38,22,254,48,77,10,0.009527009,1.2064,9020,7477,"9,290.63","9,375.47","8,987.05","8,987.05","7,566,289,920","157,948,411,904"
4/28/2018,17916,1533,3908,1737,1924,741,119,94,27,10,163,28,68,17,0.009662834,1.2167,7568,6220,"8,939.27","9,412.09","8,931.99","9,348.48","7,805,479,936","151,990,501,376"
4/29/2018,19566,1494,4407,1991,1949,745,140,114,32,16,149,35,71,8,0.007215973,1.2177,8050,6611,"9,346.41","9,531.49","9,193.71","9,419.08","8,853,000,192","158,927,945,728"
4/30/2018,20229,1869,4605,2149,1863,652,137,96,28,13,206,36,85,7,0.009140184,1.1737,8642,7363,"9,426.11","9,477.14","9,166.81","9,240.55","8,673,920,000","160,301,858,816"
5/1/2018,20257,1927,4640,2155,1987,681,147,104,25,9,246,47,101,16,0.00869497,1.1797,8396,7117,"9,251.47","9,255.88","8,891.05","9,119.01","7,713,019,904","157,349,511,168"
5/2/2018,20437,2066,4552,2112,2078,813,159,115,25,10,262,50,93,18,0.013939238,1.1923,8706,7302,"9,104.60","9,256.52","9,015.14","9,235.92","7,558,159,872","154,868,940,800"
5/3/2018,25942,2264,5738,2559,2199,765,193,139,26,16,302,70,92,19,0.008880198,1.1421,9686,8481,"9,233.97","9,798.33","9,188.15","9,743.86","10,207,299,584","157,086,744,576"
5/4/2018,22966,2066,5112,2300,2004,662,149,117,22,10,268,65,76,10,0.009005838,1.1332,8960,7907,"9,695.50","9,779.20","9,585.96","9,700.76","8,217,829,888","164,955,684,864"
5/5/2018,20118,1530,4272,1846,2030,741,157,119,24,13,171,43,65,10,0.007976891,1.2376,8719,7045,"9,700.28","9,964.50","9,695.12","9,858.15","7,651,939,840","165,054,595,072"
5/6/2018,18506,1390,4119,1855,2009,728,113,81,30,18,137,33,104,15,0.008049308,1.2414,7986,6433,"9,845.31","9,940.14","9,465.25","9,654.80","7,222,280,192","167,541,391,360"
5/7/2018,21497,2025,4578,2041,2336,884,143,96,27,14,234,58,121,17,0.005554028,1.2052,8822,7320,"9,645.67","9,665.85","9,231.53","9,373.01","7,394,019,840","164,161,159,168"
5/8/2018,22848,2258,5224,2465,2221,785,168,131,33,16,207,41,113,16,0.007061795,1.2232,9603,7851,"9,380.87","9,462.75","9,127.77","9,234.82","7,415,869,952","159,671,926,784"
5/9/2018,20733,2101,4678,2202,2302,905,145,114,26,16,205,49,96,10,0.006583179,1.1928,8618,7225,"9,223.73","9,374.76","9,031.62","9,325.18","7,226,890,240","157,013,377,024"
5/10/2018,19524,2045,4563,2181,1799,626,140,110,23,13,234,44,94,11,0.006396739,1.1277,7946,7046,"9,325.96","9,396.04","9,040.52","9,043.94","6,906,699,776","158,772,150,272"
5/11/2018,21961,2077,4649,2108,2324,831,104,83,27,17,223,51,122,23,0.005441196,1.115,8253,7402,"9,052.96","9,052.96","8,394.46","8,441.49","8,488,520,192","154,142,113,792"
5/12/2018,16884,1333,3666,1650,1674,579,80,62,26,12,152,39,59,8,0.006260149,1.1109,6729,6057,"8,441.44","8,664.86","8,223.50","8,504.89","6,821,380,096","143,743,025,152"
5/13/2018,16916,1421,3732,1771,1658,590,137,84,21,10,198,37,72,17,0.007951543,1.2315,7714,6264,"8,515.49","8,773.55","8,395.12","8,723.94","5,866,379,776","145,021,599,744"
5/14/2018,20588,2043,4670,2152,2119,754,139,97,22,10,231,53,77,11,0.007290893,1.2328,8801,7139,"8,713.10","8,881.12","8,367.97","8,716.79","7,364,149,760","148,403,159,040"
5/15/2018,19564,2170,4537,2140,1908,699,146,110,30,20,224,42,102,18,0.009506769,1.2931,8819,6820,"8,705.19","8,836.19","8,456.45","8,510.38","6,705,710,080","148,282,703,872"
5/16/2018,20800,2162,4781,2189,2131,728,156,120,36,21,236,57,111,11,0.011373657,1.2382,8499,6864,"8,504.41","8,508.43","8,175.49","8,368.83","6,760,220,160","144,877,961,216"
